SMILES,S1-CC2,S1-PBE0-def2SVP-eV,S1-PBE0-def2TZVP-eV,S1-CAM-def2TZVP-eV,ID
CC(C)C#CC=O,4.04164868416422,3.7934056218229797,3.82479805227933,3.9310022377784,1237
C[C@@H](O)C#CC=O,4.0437719896281905,3.79015685289637,3.82338305953133,3.92880219616925,1238
CC(C)CCC#C,7.38971363840916,6.80616164937229,6.6765790625363595,6.6135035838823395,1239
CC(C)CCC#N,8.61571151945259,7.816372592117739,7.71075726129303,7.68520439706208,1240
CC(C)NCC#N,6.58955646430638,6.28806014989416,6.19314406904226,6.5201037221827205,1241
CC(C)OCC#C,6.98837625204003,6.41204344715786,6.27503459742084,6.297303590020469,1242
CC(C)OCC#N,7.3090615007990705,6.89280138321834,6.7798408794615606,7.1143040758762695,1243
C[C@@H](O)CCC#C,7.357486362231491,6.80234416220658,6.67214741409522,6.60860362726441,1244
C[C@@H](O)CCC#N,7.468938538141701,7.752524853960099,7.40555638702095,7.4870041859378,1245
CN(C)CCC#N,6.38544239983743,6.43469258300152,6.1730065453263,6.51000366721589,1246
CC(C)CCC=O,4.43407352101888,4.28211799403914,4.27575406415501,4.28920248176879,1247
CC(C)CNC=O,5.89031630087697,5.8011633222192796,5.7577905291252,5.75250308218551,1248
CC(C)COC=O,5.96190649839208,5.81883685375579,5.77080927874877,5.75120319365528,1249
CC(C)OCC=O,4.409124477731741,4.27525936092119,4.25708894923894,4.2693022414521105,1250
C[C@@H](O)CCC=O,4.44533795174892,4.2962396216641805,4.29114047760557,4.300202417700549,1251
C[C@@H](O)CNC=O,5.90425506790073,5.79656595635823,5.75981451298282,5.76220312958704,1252
C[C@@H](O)COC=N,6.48427365677745,6.278885282493331,6.25200096450931,6.266703555503,1253
C[C@@H](O)COC=O,6.00983584024871,5.83593023826562,5.80844400413572,5.7968032397575096,1254
C/N=C/NC(=O)C,5.38497123313605,5.138168742257871,5.09763001636964,5.28610296869339,1255
C/N=C/NC(=O)N,5.91614046275595,5.63576672470349,5.57979342118847,5.7189032630422805,1256
C/N=C/OC(=O)C,5.69118818104679,5.3409252300307095,5.31875311001152,5.5037030025067395,1257
C/N=C/OC(=O)N,6.0345141301158,5.72920740350161,5.69666420298155,5.779303316946621,1258
C/N=C/OC(C)C,6.17771275678335,5.93288635770055,5.88887654575588,5.93540341210805,1260
CC(=O)C#CCO,4.21610314006514,3.9873978622059,4.01405251598236,4.13080220704989,1261
CCC#CC(=O)C,4.2087462662315,3.9763813273207496,4.00282509275496,4.12260232407523,1262
CCC#CC(=O)N,5.19766891519728,4.90571618264234,4.900009408044061,5.040802819154,1263
NC(=O)C#CCO,5.21879557326689,4.9463199437741805,4.95297421928564,5.09680278984004,1264
CC(C)C#CCO,6.72450350634117,6.14756633628721,5.9698554922679605,6.0732032972139995,1266
C[C@@H](O)C#CCO,6.9927390556416995,6.35765384706464,6.23691959084154,6.28760354261894,1267
CCC#CC(C)C,7.25385283759595,6.59277530069409,6.4605439562795,6.5242036636700504,1268
CCC#C[C@@H](C)O,7.083035457285369,6.41806805089646,6.28923840347086,6.32390354888494,1269
CO/C=N/C(C)C,6.115939615685471,5.86251931257049,5.81638646727584,5.87100328255071,1270
CC(=N)OCCO,6.82176248864697,6.57830863252973,6.5727909771545,6.61440373696126,1271
CC(=O)CCCO,4.648995408942651,4.51397707304248,4.50325442126653,4.53250259348168,1272
CC(=O)NCCO,5.95533957147141,5.84722378519259,5.839282138394441,5.88010331860429,1273
CC(=O)OCCO,6.09214433571593,5.90953625621865,5.90276986974331,5.9289034252289206,1274
CCCCC(=O)C,4.63711926596309,4.50260134769053,4.49144739524043,4.52330241947978,1275
CCCCC(=O)N,5.87256902644917,5.80914687457189,5.75589253404495,5.78430313939888,1276
CCCNC(=O)C,5.93573321426393,5.82957093431932,5.82572814055254,5.85950320110533,1277
CCCNC(=O)N,6.70947192953357,6.79404386916961,6.56045849901371,6.67270361509078,1278
CCCOC(=O)C,6.09177915874135,5.91380191512589,5.90633973317812,5.9328033629336,1279
CCCOC(=O)N,7.21452202570933,7.07598253477856,7.018783629852581,7.03280403107334,1280
CCOCC(=O)C,4.64129267822772,4.47989234676907,4.4875869140643,4.51490253272247,1282
CCOCC(=O)N,5.79549600414955,5.69618201699127,5.65722998777873,5.688603098141789,1283
COCCC(=O)C,4.64363830082152,4.50889207891135,4.4987190973952,4.53090256322048,1285
COCCC(=O)N,5.9022476829965,5.82433464480975,5.76982776358684,5.79830313207039,1286
NC(=O)CCCO,5.88745665495606,5.82435260433309,5.77042396533893,5.79760325488811,1287
NC(=O)NCCO,6.806767647228019,6.754585163707691,6.64879976163923,6.72270374441131,1288
NC(=O)OCCO,7.217227655111901,7.07472291911885,7.017985791633901,7.030003978116239,1289
CC(C)CCCO,7.23292291794111,7.57179245619589,7.20143660815821,7.14440396488012,1291
CC(C)OCCO,7.53964817478517,7.80377616340665,7.40302028463415,7.69710421395877,1292
C[C@@H](O)CCCO,7.21787746332002,7.55229603304037,7.187286952792201,7.12730404963453,1293
CCCCC(C)C,9.00925937074398,9.17870257540506,8.58438221944192,8.892404915790301,1294
CCCC[C@@H](C)O,7.27043083820872,7.60309264000963,7.21470679110854,7.300304056258899,1295
CCCOC(C)C,7.31572965412402,7.660460527723401,7.229572922610219,7.551604319277789,1296
CCOCC(C)C,7.3201139547309,7.72204591016818,7.247584419722311,7.51160410697577,1297
CCOC[C@@H](C)O,7.46804682059647,7.853964867722251,7.371384040042759,7.61770434493066,1298
COCCC(C)C,7.38269581860706,7.7583644201855,7.3239211015649905,7.52440407695138,1299
COCC[C@@H](C)O,7.318318274510889,7.6099289597804,7.192745559431601,7.344704079665231,1300
CC1(C)CCC1=O,4.32090321737581,4.18815159101234,4.17067643057454,4.21480243519294,1301
CC1(C)CNC1=O,6.11330800128818,5.96890309330296,5.92373815747074,5.94100324590826,1302
CC1(C)COC1=N,6.95672177581131,6.72162045861712,6.70260921470577,6.74800381474555,1303
CC1(C)COC1=O,6.11844687398933,5.9119422881182295,5.89370466428045,5.9195032474443705,1304
CC1(C)NCC1=O,4.42570030143259,4.27096866752687,4.25109509438121,4.29470244973467,1305
CC1(C)OCC1=O,4.48752242304867,4.31019934146517,4.29581648440973,4.33540253921897,1306
C[C@@]1(N)COC1=O,6.09342544838085,5.869172227512,5.85321246988451,5.90240333219878,1307
C[C@@]1(O)CCC1=O,4.39039487180004,4.23747197958585,4.23060572727618,4.28240235315869,1308
C[C@@]1(O)CNC1=O,5.8853594724351295,5.712322186194131,5.66962369156727,5.728403306661161,1309
C[C@@]1(O)COC1=N,6.754747071531741,6.46685482393558,6.4414230504301795,6.55530357158715,1310
C[C@@]1(O)COC1=O,5.84748991267481,5.5873190056959094,5.5800859437277195,5.661003120364071,1311
CC1(C)CC[C@H]1O,7.039979404875649,7.43934423693127,6.9996839488944795,7.035603811916451,1312
CC1(C)OC[C@H]1O,6.96644549712997,7.27707205224866,6.8258134496161,7.04830391605773,1313
C[C@@]1(O)CC[C@H]1O,7.136798923087601,7.51206370750488,7.0963831927228505,7.12370398154683,1314
C[C@H]1CCC1(C)C,8.23321884323293,8.44064807244205,7.89815427490032,8.242304457245039,1315
C[C@H]1CC[C@]1(C)O,7.149023099860369,7.495893061535139,7.083472472353311,7.191703907077881,1316
C[C@H]1COC1(C)C,7.07388562437162,7.39499564306905,6.98919286612402,7.440004113357019,1317
C[C@H]1OCC1(C)C,7.21114563532141,7.44987831371215,7.04688402525791,7.489204227546951,1318
C[C@H]1OC[C@]1(C)O,7.11848483521863,7.3384081782786,6.92277746035674,7.24960404975609,1319
CC1(C)C[C@H]1C#C,6.852331774283569,6.31925556982175,6.16360881656766,6.18200345017767,1320
CC1(C)C[C@H]1C#N,7.730611786459391,7.09420301543497,6.955004464420419,7.050603823501209,1321
CC1(C)N[C@H]1C#C,6.70526205399428,6.28032068379058,6.12751588904805,6.20800339769419,1322
CC1(C)N[C@H]1C#N,7.01990528371936,6.71757793318168,6.59202236128376,6.82110370067718,1323
CC1(C)O[C@H]1C#C,6.84132966143989,6.28769606137554,6.15078816592881,6.1542034686172995,1324
CC1(C)O[C@H]1C#N,7.13546610876458,6.810107030113301,6.75478244635044,6.97900382988246,1325
C[C@@]1(O)C[C@H]1C#C,6.936624524965871,6.3877501985866205,6.24358692782452,6.24140348516876,1326
C[C@@]1(O)C[C@H]1C#N,7.42526533120266,7.16196756236467,7.02616608240128,7.1227039626335795,1327
CC1(C)C[C@H]1C=O,4.4687027473862795,4.31332865235017,4.31425764951203,4.34650234098506,1328
CC1(C)CN1C=O,5.2877949734832095,5.1758720403703,5.14456559793479,5.17830283464297,1329
CC1(C)N[C@H]1C=O,4.36068573848583,4.1746394987249,4.18003198166473,4.22600237490735,1330
CC1(C)O[C@H]1C=O,4.17676117150493,4.02597927216406,4.02408998473149,4.06240227395354,1331
C[C@@]1(O)C[C@H]1C=O,4.45725463971299,4.2993248500828,4.29680398607944,4.32820240304357,1332
CC1(C)C[C@H]1CO,7.15743387117728,7.480811959981359,7.10454008168709,7.085603941236979,1333
CC1(C)N[C@H]1CO,7.04100364193401,7.217635009754931,6.86770077243877,7.07760406204497,1334
CC1(C)O[C@H]1CO,7.57898470106558,7.870101771557231,7.4829551297666,7.5648042968187,1335
C[C@@]1(O)C[C@H]1CO,7.17288096604761,7.4604066760992405,6.99481991132323,7.11030400022327,1336
CC[C@H]1CC1(C)C,7.760787595266449,7.98054304399459,7.4166725156264395,7.732004193746221,1337
CC[C@H]1C[C@]1(C)O,7.1193155992301005,7.4428183162416,6.951589433845919,7.0833040337935,1338
CC[C@H]1OC1(C)C,7.62592572491053,8.10386129466673,7.65509090235873,8.11020454388762,1339
CCN1CC1(C)C,6.66258696117056,6.98695037473243,6.546530072321571,6.92050394797029,1340
CO[C@H]1CC1(C)C,7.3654154917861,7.67790983733215,7.196094194192541,7.480604064893001,1341
CO[C@H]1C[C@]1(C)O,7.15549424265656,7.402352516902691,6.86864473587008,7.13320402516571,1342
CC1(C)CC=CC1,7.482483011993951,7.181047923229481,6.882258598789781,6.99860392846817,1343
CC1(C)CN=CO1,6.73328326422852,6.4990453647246005,6.46018286101477,6.51090354818082,1344
C[C@@]1(O)CC=CC1,7.21176687156058,6.960096261401301,6.8881270090981195,7.02730379099347,1345
CC1(C)CCC=C1,7.36356484454011,7.10684896889224,6.80268076721221,6.969503786263581,1346
CC1(C)COC=N1,6.7632392049316605,6.53099535674646,6.50193086147456,6.53900367147216,1347
CC1(C)OCC=C1,6.24132375576969,5.97720937284771,5.94515244002778,6.3696034608215,1348
C[C@@]1(O)CCC=C1,7.09880745625976,6.67456569112435,6.69854872974699,7.04950393875363,1349
CC1(C)CCCC1,8.69172737890106,8.77980877266613,8.26945844019315,8.61360481294201,1350
CC1(C)CCCO1,6.98392392293565,7.35620143997071,6.949372793283381,7.3442042062656,1351
CC1(C)CCOC1,7.131451066842129,7.42169165817199,7.007301235816549,7.3685039855726,1352
CC1(C)COCO1,7.48292057128987,7.7691687061584505,7.324456894011299,7.710404329448,1353
CC1(C)OCCO1,7.42325468093055,7.741834855862949,7.323808718487119,7.667404332520221,1354
CC1(O)CCCC1,7.15460715104916,7.489190621847451,7.124443859485641,7.24220390979804,1355
C[C@@]1(O)CCOC1,7.109512692740351,7.373146250242,6.95782628649672,7.198203893957011,1356
CC1(C)[C@@H](O)[C@H]1O,6.327314497749589,6.51834069564151,6.06298323997758,6.32620345632842,1357
C[C@@]1(O)[C@@H](O)[C@H]1O,6.27108867245185,6.36621319262009,5.94586292965567,6.2665035517203505,1358
C[C@H]1[C@@H](C)C1(C)C,7.4180932227682295,7.644681181671279,7.09067995560644,7.418704118675779,1359
C[C@H]1[C@@H](C)[C@]1(C)O,6.904462011917819,7.22123126824677,6.699881816184,6.897603923027851,1360
C[C@H]1[C@@H](O)C1(C)C,6.76569176832353,7.08783337115705,6.55194595706454,6.75240362584986,1361
C[C@H]1[C@@H](O)[C@]1(C)O,6.98959096889139,7.24324093621393,6.7371968076327,6.95390376333087,1362
C[C@H]1N(C)C1(C)C,6.29666929230978,6.58148284222308,6.14440219481149,6.54140371686396,1363
O=C(CC#C)C#C,4.22647939073182,3.96989494614112,3.9702154964213396,4.0989022840021905,1364
O=C(CC#C)C#N,4.28381680167871,4.015617443538851,3.99177427150707,4.1135022880216505,1365
O=C(CC#N)C#C,4.26143216063333,4.01386666212719,4.00704013846006,4.12590225043196,1366
O=C(CC#N)C#N,4.30553666824652,4.05877744349275,4.02853115716228,4.13140221839784,1367
O=CC(=O)CC#C,2.99474942848904,2.67251340210099,2.66343132557075,2.84860163039787,1368
O=CC(=O)CC#N,2.9769795686000697,2.70970784705212,2.66229661023245,2.8200016337069003,1369
N=C(NC=O)C#C,4.7940991056541895,4.34083611137129,4.33408414693742,4.60590262114428,1370
N=C(OC=O)C#C,5.36802615075077,4.88944703140822,4.88440720819943,5.09730293535366,1371
N=C(OC=O)C#N,5.351982854128351,4.86109030462431,4.8480808068764,5.12200272222596,1372
N=CNC(=N)C#N,5.3639436245588,4.84274682844442,4.84036528680394,5.16870292518976,1373
N=CNC(=O)C#C,4.59090070476159,4.21564462799199,4.20423434416331,4.43370235753652,1374
N=COC(=O)C#C,5.16326445498562,4.74707889663815,4.71029806495182,4.87340264632984,1375
N=COC(=O)C#N,5.26691702760046,4.82570650616264,4.79108517110095,5.05090287412083,1376
O=CNC(=O)C#C,4.43610049813039,4.0791974215303295,4.0407077139868,4.28170247597641,1377
N=C(NC=O)C=O,3.7281567687308304,3.3939055491143297,3.35134664896434,3.5947019998172,1378
[NH][C](OC=O)C=O,3.7682696362247103,3.4968057265468198,3.45428192910154,3.62110195489902,1379
N=CNC(=N)C=O,3.83157505120028,3.5904760695525,3.5414111960156,3.6973020355187205,1380
N=CNC(=O)C=O,3.32570942939649,3.0124237763675197,2.97674038040286,3.1743016678786202,1381
N=COC(=O)C=O,3.5221392669018297,3.2018646381537,3.17406139122545,3.31820180441239,1382
O=CNC(=O)C=O,3.2793939956145497,2.96794103030823,2.91432151280671,3.1204016008534103,1383
CC#CC(=O)C#C,3.89222436151946,3.59804247115844,3.61007399122629,3.7695020404854205,1384
CC#CC(=O)C#N,3.9612749191659002,3.6722125814127398,3.6674628317172897,3.81320218670947,1385
CC#CC(=O)C=O,2.8607101587248898,2.57228293502439,2.55829137788657,2.74430142648683,1386
CC#C[C@@H](C)C#C,7.30290954771315,6.51803919334059,6.43208382617939,6.51360373530359,1387
CC#C[C@@H](C)C#N,7.31177502150735,6.5081339719906,6.43460169692886,6.50930351791962,1388
CC#C[C@@H](N)C#N,6.864107779314811,6.30850189705094,6.22645136564624,6.35130352288001,1389
CC#C[C@@H](O)C#C,6.93059529528944,6.14192459693254,6.00872153345966,6.12700349840488,1390
CC#C[C@@H](O)C#N,6.93157817102132,6.12041861196087,6.00405804389904,6.12680349462223,1391
CC#C[C@@H](C)C=O,4.44837719290323,4.24646779598126,4.24064455659526,4.2891023438204705,1392
CC#C[C@@H](O)C=O,4.699929977704841,4.47381658560035,4.44360295294868,4.52840265199435,1393
C[C@@H](CC#C)C#C,7.30190327017813,6.68575338570921,6.55490029865397,6.52990363541858,1394
C[C@@H](CC#C)C#N,7.30230899213722,6.67986810433349,6.54971190120664,6.52390352193908,1395
C[C@@H](CC#N)C#C,7.35654158245821,6.73386858142101,6.60887982296426,6.58580374027029,1396
C[C@@H](CC#N)C#N,8.49718165866248,7.66944872492709,7.554802202888271,7.5675042118274805,1397
N[C@@H](CC#C)C#N,7.01051490203845,6.6009030734614,6.46573072104289,6.4793034947501,1398
N[C@@H](CC#N)C#C,6.9176500164431705,6.38732869401611,6.338487770292979,6.51570363896442,1399
N[C@@H](CC#N)C#N,7.0158660236518005,6.50734946735743,6.46469777633685,6.76970381699209,1400
O[C@@H](CC#C)C#C,7.161636127524849,6.51504811636251,6.37981671520817,6.39220361614696,1401
O[C@@H](CC#C)C#N,7.279432913225899,6.61309432444138,6.4776667291002505,6.492203602674031,1402
O[C@@H](CC#N)C#C,7.1846809171099695,6.5439074376859505,6.422492896487849,6.40230367111379,1403
O[C@@H](CC#N)C#N,7.7017992687422305,7.304882102026659,7.2174347338582905,7.35740418380651,1404
C[C@@H](CC#C)C=O,4.388242178025149,4.22378219686294,4.219214219312811,4.245202465927759,1405
C[C@@H](CC#N)C=O,4.48568728630011,4.357414928326031,4.32583882092643,4.342302533663401,1406
CN(CC#C)C=O,5.86044906933457,5.77841295997134,5.7165124695261404,5.7334031291134195,1407
CN(CC#N)C=O,5.83802823712852,5.75796577053476,5.69300345347408,5.7026030908133,1408
O[C@@H](CC#C)C=O,4.59871445798444,4.46080735996643,4.43397882535036,4.46830246770699,1409
O[C@@H](CC#N)C=O,4.62066072339193,4.49390648936806,4.47077081371028,4.48800243212703,1410
C[C@@H](CC=O)C#C,4.39320662565871,4.230118915348069,4.22055165957366,4.24900226568412,1411
C[C@@H](CC=O)C#N,4.39314621635293,4.23779688368991,4.22755233619439,4.246102346892689,1412
C[C@@H](NC=O)C#C,5.87286073264645,5.75221001541828,5.71369962721151,5.73020306859102,1413
C[C@@H](NC=O)C#N,5.8772572783828805,5.76110242849749,5.72273843761734,5.73270325193114,1414
C[C@@H](OC=N)C#C,6.41043906307282,6.177529896182071,6.15421925122872,6.20110340324976,1415
C[C@@H](OC=N)C#N,6.36713756384412,6.1315091618513,6.11117435549259,6.15280344213875,1416
C[C@@H](OC=O)C#C,5.85145651830704,5.6793944886062,5.6403542944608995,5.64710326564088,1417
C[C@@H](OC=O)C#N,5.868509902060341,5.702504585548921,5.6567301143791004,5.654303129702289,1418
O[C@@H](CC=O)C#C,4.30423079320851,4.14652930721593,4.13312469995454,4.1644022983071105,1419
O[C@@H](CC=O)C#N,4.4524616238931305,4.2923652626745605,4.28132614232824,4.29930226462163,1420
C[C@@H](CC=O)C=O,4.36091866806127,4.18413872600181,4.16818005683028,4.21880223873195,1421
C[C@@H](NC=O)C=O,4.3824529528879,4.218116239363161,4.1864895187614195,4.22830228235083,1422
C[C@@H](OC=N)C=O,4.38311065240173,4.25062488140649,4.22009777343834,4.2434024318839105,1423
C[C@@H](OC=O)C=O,4.3840192410143395,4.25012147052499,4.21646042573401,4.24010223341319,1424
CN(CC=O)C=O,4.32009830419339,4.10928778654453,4.08641660568503,4.16010235303713,1425
O[C@@H](CC=O)C=O,4.36898004501502,4.21116345480467,4.20039590422037,4.22210243720267,1426
C/N=C(\C)/NC=O,5.421836964387261,5.1617392560716695,5.12895387410051,5.29160293665927,1427
C/N=C(\C)/OC=O,5.4890153777825,5.17037424931634,5.1430735969276205,5.28770299895459,1428
C[N]C(=[NH2])NC=O,5.68517745512168,5.52159667426116,5.4637740840701,5.56980302815961,1429
C/N=C/N(C)C=O,5.56434251672228,5.30748024374779,5.31142208700693,5.42550288406054,1430
CC#CC(=O)CO,4.24088701016035,3.99826745553645,4.028239178851011,4.14200241887829,1431
CCC(=O)C#CC,4.2344909708254,4.0194066308496,4.03282566015246,4.1530023548100505,1432
CNC(=O)C#CC,5.25825155758891,4.95731770279402,4.96355101796295,5.10770285993747,1433
COC(=O)C#CC,5.3361158873714505,4.90187338887556,4.87497573730603,4.99070282399914,1434
CCC(=O)CC#C,4.7051246337739405,4.56502538545249,4.53870597611171,4.57520244867849,1435
CCC(=O)CC#N,4.73280570152068,4.59713021033466,4.5659862199511805,4.59620257374275,1436
CNC(=O)CC#C,6.04450806062653,5.94593993791484,5.918362273484299,5.9588033104501195,1437
CNC(=O)CC#N,6.07535054870909,5.9951093032239,5.965988208242081,5.99070323349782,1438
COC(=O)CC#C,6.15251064748551,5.9792510441146804,5.95383532533469,5.98460325418399,1439
COC(=O)CC#N,6.16648859892383,5.99769465824289,5.96606603284322,5.99200339414204,1440
OCC(=O)CC#C,4.6976327914012606,4.536540765093281,4.52335602593581,4.55790252965025,1441
OCC(=O)CC#N,4.72682191488058,4.57234171430162,4.55576453003082,4.58120256215799,1442
CCC(=N)NC=O,5.159614862151741,4.91025586033751,4.853439819795461,5.02490292660431,1443
CCC(=O)CC=O,4.36538677977707,4.20670350650857,4.19453756212966,4.2402023713615105,1444
CCC(=O)NC=N,5.4261516038127,5.22536522132746,5.16318744672645,5.33570309044862,1445
CCC(=O)NC=O,4.78745843584223,4.53796691451487,4.46417477059268,4.6299025308343005,1446
CCC(=O)OC=N,5.803592211694021,5.53024119149548,5.49444051440113,5.6483030162227905,1447
CNC(=O)CC=O,4.42416693909894,4.27014797173303,4.26254701165036,4.28430225303687,1448
CNC(=O)NC=N,6.3334041367318,6.01937425194018,5.9823798107717,6.20640336743299,1449
CNC(=O)NC=O,5.25939797382878,5.05454593621895,4.9915828406428,5.08250292755155,1450
CNC(=O)OC=N,6.32724483656815,6.05863322573344,6.04030281102507,6.10820341494977,1451
COC(=N)NC=O,5.39594858360664,5.19077082555078,5.15659739011663,5.22770295261555,1452
COC(=O)CC=O,4.42799775985016,4.28506662123478,4.27753804347345,4.28480239855049,1453
COC(=O)NC=N,5.83526355899012,5.51806109718909,5.47460775835397,5.616703234906059,1454
COC(=O)NC=O,5.27111248109828,5.04147004265748,4.98950769935506,5.07220286880207,1455
NCC(=O)NC=O,4.77873881514667,4.47649255457801,4.415871544113791,4.61290248142304,1456
NCC(=O)OC=N,5.788490429477,5.29942294850389,5.32866976014909,5.59660299080673,1457
OCC(=N)NC=O,5.22397335826861,5.00928140666639,4.9507450614795605,5.09140295982248,1458
OCC(=O)CC=O,4.36930386066312,4.20185878903061,4.19221887882087,4.2402023713615105,1459
OCC(=O)[N]C=N.[H],5.08729948085328,4.80044371544503,4.7523184515156,4.9219026112235,1460
OCC(=O)NC=O,4.81177726312853,4.54749743490063,4.47829177227989,4.64020258958378,1461
OCC(=O)OC=N,5.83222758320369,5.54620693563075,5.51454157484243,5.65980309766817,1462
CC#C[C@@H](C)CO,7.28899391037854,6.66684962682391,6.58782418664604,6.60030360634143,1463
CC#C[C@@H](O)CO,6.9412896472104295,6.25526306702143,6.15543097482619,6.222403397931,1464
CC[C@@H](C)C#CC,7.355707553078861,6.6558178535553205,6.5666901814987,6.59730354960168,1465
CC[C@@H](O)C#CC,7.0734480650757,6.3895556749102695,6.28073130380149,6.31560352796196,1466
CO[C@@H](C)C#CC,7.1043577653137895,6.41224453939647,6.30938844443036,6.35800351354179,1467
